,index,q95,rodada,y_pred_XGBRegressor
9,141,806.112,2124,804.44226
10,72,1.2908,2124,1.0276674
11,45,1.523,2124,2.2366002
12,31,2.27,2124,3.5256417
13,118,674.9713000000012,2124,650.8841
14,33,4.3,2124,7.346672
15,91,2.2008,2124,1.3833735
16,50,1.4889,2124,0.5132901
17,3,1.143840000000003,2124,2.9714959
18,14,3.1201,2124,2.6991982
19,86,417.366,2124,267.17688
20,42,11.5124,2124,4.9119797
21,125,4.1632,2124,20.294329
22,121,25.9419,2124,32.045826
23,85,72.7823,2124,63.85304
24,108,521.196,2124,592.4009
25,63,351.6975,2124,267.02304
26,32,4.744,2124,5.694666
27,127,92.2362,2124,94.01386
28,133,155.102,2124,91.22665
29,17,0.7619,2124,2.5164406
0,10,7.8011,2125,6.603053
1,83,4.8713,2125,1.0811793
2,102,29.2342,2125,13.356045
3,47,0.98,2125,1.3478664
4,107,592.418,2125,536.5994
5,80,48.2795,2125,79.0803
6,97,499.1056,2125,538.7247
7,143,0.0,2125,-1.0991724
8,27,0.1986199999999995,2125,0.08953874
9,90,21.952,2125,30.97054
10,55,41.95629000000001,2125,41.713734
11,40,0.8705000000000002,2125,1.4595256
12,61,1.4438,2125,11.745881
13,142,0.0,2125,0.34820512
14,95,6.8993,2125,10.819549
15,69,9.8188,2125,5.1426744
16,42,11.5124,2125,3.6039445
17,52,30.8772,2125,24.693066
18,127,92.2362,2125,84.683876
19,144,0.0,2125,-0.14536686
20,110,19.308,2125,30.16223
21,49,0.5381,2125,1.1652229
22,73,14.8822,2125,5.4929175
23,138,819.714,2125,842.2617
24,147,0.0,2125,-1.0738332
25,140,0.0,2125,-2.3181193
26,101,0.0,2125,66.85866
27,105,3.8259,2125,8.519368
28,59,0.9925,2125,3.1772754
29,43,1.3317,2125,1.0459939
0,39,1.46,2126,0.8704825
1,7,44.5338,2126,28.256985
2,146,781.017,2126,804.7292
3,99,0.2635,2126,0.39298043
4,130,23.9332,2126,20.38798
5,141,806.112,2126,709.19257
6,126,26.5578,2126,37.263542
7,92,26.507345,2126,49.312817
8,76,0.9202,2126,0.9060685
9,120,12.7955,2126,9.687268
10,64,1.3146,2126,0.8173284
11,118,674.9713000000012,2126,650.9295
12,131,65.8824,2126,38.881355
13,137,893.539,2126,703.825
14,105,3.8259,2126,2.8122485
15,107,592.418,2126,499.79343
16,94,480.486,2126,417.38538
17,59,0.9925,2126,0.94409513
18,109,21.0648,2126,9.066197
19,121,25.9419,2126,29.530853
20,45,1.523,2126,4.8485656
21,33,4.3,2126,3.7678614
22,114,116.727,2126,48.43098
23,43,1.3317,2126,2.0666406
24,67,3.9056,2126,2.0639963
25,93,19.7051,2126,49.263138
26,66,0.5634,2126,0.62268275
27,102,29.2342,2126,18.629168
28,147,0.0,2126,-0.18417689
29,8,1.06597,2126,3.0351937
0,40,0.8705000000000002,2127,1.4600526
1,50,1.4889,2127,0.7510209
2,46,21.8598,2127,15.700798
3,47,0.98,2127,0.9104995
4,48,26.3377,2127,21.443752
5,132,63.9294,2127,39.99316
6,57,0.3474,2127,2.5393615
7,52,30.8772,2127,30.569677
8,110,19.308,2127,39.641582
9,0,2.601039999999997,2127,1.584801
10,107,592.418,2127,531.8999
11,100,0.0224,2127,18.134806
12,125,4.1632,2127,19.144098
13,102,29.2342,2127,22.511522
14,2,4.9898,2127,5.389376
15,93,19.7051,2127,26.818129
16,70,24.3336,2127,44.936134
17,97,499.1056,2127,532.2257
18,37,9.669585,2127,15.627547
19,122,1.7296,2127,3.6641293
20,80,48.2795,2127,63.608078
21,103,35.2917,2127,13.4468155
22,53,0.0535,2127,0.41877446
23,41,3.4419,2127,2.4189842
24,90,21.952,2127,28.001318
25,142,0.0,2127,7.1194634
26,10,7.8011,2127,9.623599
27,145,710.2378499999994,2127,782.6627
28,118,674.9713000000012,2127,651.79083
29,61,1.4438,2127,10.619085
0,97,499.1056,2128,535.5611
1,67,3.9056,2128,1.7221974
2,147,0.0,2128,0.18882981
3,4,30.2281,2128,28.181269
4,145,710.2378499999994,2128,804.1184
5,110,19.308,2128,46.343033
6,20,2.254,2128,2.5864305
7,111,30.2317,2128,13.560173
8,90,21.952,2128,28.83299
9,34,1.8049,2128,2.3911333
10,56,1.0565,2128,1.9959364
11,61,1.4438,2128,10.920116
12,0,2.601039999999997,2128,1.9689181
13,72,1.2908,2128,0.0823235
14,107,592.418,2128,534.95575
15,3,1.143840000000003,2128,1.55003
16,45,1.523,2128,2.7818413
17,39,1.46,2128,0.8707807
18,93,19.7051,2128,28.30634
19,89,14.256,2128,32.360325
20,27,0.1986199999999995,2128,0.10869126
21,100,0.0224,2128,14.416791
22,57,0.3474,2128,2.8375962
23,114,116.727,2128,63.947815
24,58,49.4681,2128,35.581177
25,38,230.307,2128,267.2597
26,146,781.017,2128,804.1781
27,143,0.0,2128,0.30599338
28,103,35.2917,2128,19.49529
29,14,3.1201,2128,3.3817387
0,100,0.0224,2129,1.7740408
1,62,0.9316,2129,1.9206271
2,131,65.8824,2129,41.736534
3,60,0.265,2129,0.9712277
4,88,5.661469999999989,2129,3.009019
5,124,44.9176,2129,57.385094
6,33,4.3,2129,3.5361526
7,144,0.0,2129,0.21484852
8,73,14.8822,2129,2.0468066
9,71,1.5634,2129,2.4219725
10,129,91.2264,2129,86.48472
11,69,9.8188,2129,3.7125738
12,22,12.6221,2129,6.3739266
13,84,6.2164,2129,19.003708
14,89,14.256,2129,22.914448
15,135,0.0813,2129,0.14655349
16,50,1.4889,2129,1.1896838
17,81,60.9434,2129,69.862885
18,140,0.0,2129,1.9377204
19,63,351.6975,2129,233.96237
20,66,0.5634,2129,0.6643304
21,112,38.6483,2129,33.50167
22,109,21.0648,2129,9.757002
23,57,0.3474,2129,3.388593
24,19,1.9377,2129,1.9699689
25,91,2.2008,2129,4.0652413
26,5,0.4344,2129,1.162195
27,36,2.8698,2129,1.6438044
28,133,155.102,2129,85.68412
29,134,0.0,2129,2.0700443
0,115,100.569,2130,95.62997
1,76,0.9202,2130,1.0836267
2,133,155.102,2130,91.41613
3,124,44.9176,2130,70.07761
4,134,0.0,2130,2.9522338
5,140,0.0,2130,2.604817
6,96,539.255,2130,481.45764
7,20,2.254,2130,1.5425375
8,16,4.3194,2130,2.3416977
9,60,0.265,2130,1.3712902
10,147,0.0,2130,0.05042901
11,110,19.308,2130,42.78547
12,118,674.9713000000012,2130,651.9404
13,47,0.98,2130,0.53319454
14,40,0.8705000000000002,2130,1.4607812
15,50,1.4889,2130,1.1053103
16,72,1.2908,2130,0.83896124
17,113,37.4758,2130,43.43124
18,57,0.3474,2130,1.4543729
19,149,749.272,2130,804.82324
20,108,521.196,2130,592.3286
21,62,0.9316,2130,2.1164927
22,68,14.04103499999995,2130,18.69834
23,146,781.017,2130,820.2126
24,18,0.4606,2130,0.7636157
25,139,0.0,2130,1.9313897
26,7,44.5338,2130,36.32595
27,3,1.143840000000003,2130,2.2079546
28,56,1.0565,2130,-0.6330055
29,44,18.8523,2130,18.73252
0,32,4.744,2131,4.1081967
1,116,651.657800000002,2131,519.7037
2,43,1.3317,2131,1.1207676
3,35,267.5,2131,149.578
4,99,0.2635,2131,0.5150008
5,58,49.4681,2131,45.922916
6,3,1.143840000000003,2131,1.9985926
7,61,1.4438,2131,14.010179
8,115,100.569,2131,100.102806
9,129,91.2264,2131,93.22292
10,93,19.7051,2131,34.620922
11,15,20.7338,2131,27.419079
12,130,23.9332,2131,38.69376
13,30,25.3048,2131,24.832348
14,63,351.6975,2131,230.30452
15,87,3.9026,2131,5.582506
16,13,0.6751,2131,1.1074994
17,10,7.8011,2131,8.011727
18,66,0.5634,2131,0.947785
19,50,1.4889,2131,0.9142697
20,128,90.0729,2131,87.911385
21,149,749.272,2131,804.8699
22,42,11.5124,2131,4.3779793
23,8,1.06597,2131,0.88066113
24,75,16.5676,2131,17.607697
25,145,710.2378499999994,2131,806.7801
26,122,1.7296,2131,4.395603
27,101,0.0,2131,60.581493
28,146,781.017,2131,807.79803
29,4,30.2281,2131,33.581013
0,104,60.6356,2132,39.653854
1,73,14.8822,2132,4.8616467
2,128,90.0729,2132,91.33885
3,103,35.2917,2132,14.482134
4,12,4.6613,2132,5.5660915
5,60,0.265,2132,0.54369843
6,132,63.9294,2132,59.163197
7,35,267.5,2132,75.4758
8,119,649.721,2132,675.0094
9,96,539.255,2132,415.38272
10,106,64.84307000000018,2132,54.070625
11,94,480.486,2132,415.96454
12,65,4.2191,2132,3.0392725
13,108,521.196,2132,500.70828
14,107,592.418,2132,499.92188
15,89,14.256,2132,18.847368
16,33,4.3,2132,4.6696944
17,7,44.5338,2132,37.565826
18,17,0.7619,2132,1.0586246
19,133,155.102,2132,91.7471
20,146,781.017,2132,796.69836
21,24,19.7695,2132,25.538488
22,87,3.9026,2132,3.956124
23,53,0.0535,2132,0.86848384
24,23,16.2733,2132,19.504536
25,1,7.1585,2132,4.5134177
26,137,893.539,2132,721.2228
27,0,2.601039999999997,2132,1.4977814
28,16,4.3194,2132,3.2880385
29,126,26.5578,2132,36.243416
0,114,116.727,2133,60.282574
1,74,14.6056,2133,18.576557
2,53,0.0535,2133,0.3223388
3,38,230.307,2133,266.5475
4,79,19.0626,2133,30.278585
5,67,3.9056,2133,2.673349
6,120,12.7955,2133,17.919033
7,33,4.3,2133,6.1391716
8,47,0.98,2133,1.2811005
9,41,3.4419,2133,1.132943
10,82,0.8080000000000002,2133,0.70293266
11,93,19.7051,2133,29.84234
12,63,351.6975,2133,265.45096
13,101,0.0,2133,36.319836
14,91,2.2008,2133,2.314512
15,144,0.0,2133,-0.5731833
16,119,649.721,2133,675.8277
17,14,3.1201,2133,7.047614
18,72,1.2908,2133,0.80414206
19,1,7.1585,2133,4.6353908
20,143,0.0,2133,0.1355577
21,52,30.8772,2133,28.304903
22,49,0.5381,2133,0.90463626
23,22,12.6221,2133,7.259455
24,126,26.5578,2133,36.014736
25,76,0.9202,2133,1.1221852
26,84,6.2164,2133,17.7939
27,19,1.9377,2133,7.5505643
28,23,16.2733,2133,18.225334
29,102,29.2342,2133,20.300158
0,111,30.2317,2134,23.081196
1,94,480.486,2134,418.43973
2,131,65.8824,2134,35.37253
3,71,1.5634,2134,0.31496397
4,7,44.5338,2134,30.599953
5,98,0.9242,2134,0.058651507
6,0,2.601039999999997,2134,1.3529478
7,104,60.6356,2134,38.54474
8,65,4.2191,2134,1.4258089
9,127,92.2362,2134,87.46849
10,132,63.9294,2134,43.969078
11,3,1.143840000000003,2134,1.515536
12,9,50.0127,2134,32.519936
13,122,1.7296,2134,5.6477127
14,38,230.307,2134,266.2078
15,137,893.539,2134,722.8093
16,110,19.308,2134,52.96001
17,49,0.5381,2134,2.2879548
18,17,0.7619,2134,0.84217393
19,56,1.0565,2134,-0.60325867
20,27,0.1986199999999995,2134,-0.21160798
21,64,1.3146,2134,0.18246396
22,66,0.5634,2134,1.1810149
23,84,6.2164,2134,20.218254
24,26,0.0785,2134,0.042330775
25,75,16.5676,2134,17.842096
26,102,29.2342,2134,23.559261
27,73,14.8822,2134,4.096132
28,30,25.3048,2134,20.959335
29,47,0.98,2134,3.7647502
0,57,0.3474,2135,0.9507063
1,84,6.2164,2135,19.091223
2,37,9.669585,2135,19.711746
3,80,48.2795,2135,70.19288
4,9,50.0127,2135,40.421356
5,35,267.5,2135,140.13994
6,47,0.98,2135,2.2801151
7,72,1.2908,2135,0.026662359
8,0,2.601039999999997,2135,1.8903909
9,62,0.9316,2135,1.4991145
10,49,0.5381,2135,1.4944751
11,111,30.2317,2135,20.747663
12,22,12.6221,2135,7.2525854
13,85,72.7823,2135,63.811604
14,76,0.9202,2135,0.94201744
15,17,0.7619,2135,1.1443186
16,140,0.0,2135,-0.2842427
17,12,4.6613,2135,5.518918
18,13,0.6751,2135,-0.009637636
19,95,6.8993,2135,4.1059403
20,94,480.486,2135,417.26163
21,121,25.9419,2135,32.56631
22,59,0.9925,2135,0.8689393
23,44,18.8523,2135,21.476488
24,137,893.539,2135,730.805
25,97,499.1056,2135,539.39777
26,68,14.04103499999995,2135,22.138657
27,63,351.6975,2135,229.91016
28,41,3.4419,2135,1.235833
29,36,2.8698,2135,1.5930294
0,8,1.06597,2136,1.7387192
1,33,4.3,2136,12.466616
2,103,35.2917,2136,13.23945
3,16,4.3194,2136,5.3968477
4,21,1.91,2136,2.1947162
5,6,4.138,2136,1.5441645
6,106,64.84307000000018,2136,58.716553
7,15,20.7338,2136,30.82487
8,44,18.8523,2136,13.302116
9,76,0.9202,2136,0.81849307
10,75,16.5676,2136,18.584871
11,74,14.6056,2136,18.606024
12,112,38.6483,2136,28.306581
13,121,25.9419,2136,37.139317
14,28,0.1309,2136,0.199851
15,40,0.8705000000000002,2136,1.4607834
16,61,1.4438,2136,1.9966302
17,31,2.27,2136,2.8040278
18,114,116.727,2136,50.627632
19,70,24.3336,2136,23.779879
20,46,21.8598,2136,20.104658
21,89,14.256,2136,28.476276
22,55,41.95629000000001,2136,29.69598
23,64,1.3146,2136,1.2047853
24,62,0.9316,2136,1.3213254
25,45,1.523,2136,2.1629996
26,71,1.5634,2136,2.0262535
27,4,30.2281,2136,31.284443
28,25,0.036,2136,0.051549923
29,135,0.0813,2136,-0.20979999
0,89,14.256,2137,24.4094
1,4,30.2281,2137,32.322166
2,117,653.749,2137,635.3603
3,6,4.138,2137,1.1205313
4,64,1.3146,2137,1.2674663
5,3,1.143840000000003,2137,2.573513
6,87,3.9026,2137,3.51863
7,37,9.669585,2137,14.097885
8,12,4.6613,2137,5.7335315
9,146,781.017,2137,803.3237
10,127,92.2362,2137,97.98154
11,133,155.102,2137,91.91308
12,104,60.6356,2137,37.60196
13,144,0.0,2137,-0.63830954
14,1,7.1585,2137,4.7612586
15,102,29.2342,2137,10.719525
16,80,48.2795,2137,64.37921
17,119,649.721,2137,690.82587
18,120,12.7955,2137,9.715903
19,13,0.6751,2137,1.8465582
20,38,230.307,2137,267.6568
21,73,14.8822,2137,2.6818728
22,101,0.0,2137,72.951775
23,126,26.5578,2137,30.542736
24,56,1.0565,2137,-1.2258041
25,8,1.06597,2137,0.9677563
26,72,1.2908,2137,0.06943002
27,28,0.1309,2137,0.19233918
28,148,804.869,2137,739.5176
29,30,25.3048,2137,21.32922
0,3,1.143840000000003,2138,1.9699123
1,66,0.5634,2138,0.84018165
2,116,651.657800000002,2138,520.65125
3,54,8.7703,2138,10.221121
4,132,63.9294,2138,59.958412
5,12,4.6613,2138,5.0727124
6,140,0.0,2138,0.23924269
7,50,1.4889,2138,1.1140127
8,101,0.0,2138,54.082813
9,95,6.8993,2138,16.935686
10,22,12.6221,2138,6.746704
11,64,1.3146,2138,1.7716008
12,110,19.308,2138,39.39306
13,111,30.2317,2138,21.69577
14,127,92.2362,2138,94.36869
15,143,0.0,2138,-0.74841547
16,56,1.0565,2138,0.62664527
17,86,417.366,2138,353.30887
18,0,2.601039999999997,2138,1.5536608
19,58,49.4681,2138,31.23784
20,51,27.9617,2138,24.71447
21,6,4.138,2138,3.379214
22,26,0.0785,2138,0.9385922
23,82,0.8080000000000002,2138,0.5292642
24,122,1.7296,2138,9.307789
25,134,0.0,2138,7.5512314
26,89,14.256,2138,24.533117
27,42,11.5124,2138,4.208853
28,27,0.1986199999999995,2138,0.040036816
29,69,9.8188,2138,3.2442293
0,88,5.661469999999989,2139,5.164955
1,56,1.0565,2139,0.7641857
2,112,38.6483,2139,29.156914
3,20,2.254,2139,6.267827
4,57,0.3474,2139,2.0101075
5,2,4.9898,2139,4.752995
6,84,6.2164,2139,19.282084
7,106,64.84307000000018,2139,54.234493
8,38,230.307,2139,267.13757
9,25,0.036,2139,0.19248107
10,110,19.308,2139,39.918385
11,111,30.2317,2139,11.342263
12,122,1.7296,2139,14.985544
13,103,35.2917,2139,11.581765
14,29,0.2903,2139,0.13307363
15,105,3.8259,2139,17.157358
16,0,2.601039999999997,2139,0.8406281
17,49,0.5381,2139,0.96890193
18,19,1.9377,2139,6.3934865
19,9,50.0127,2139,24.564852
20,51,27.9617,2139,28.767878
21,4,30.2281,2139,18.141636
22,7,44.5338,2139,23.541704
23,26,0.0785,2139,0.19248107
24,40,0.8705000000000002,2139,1.4601245
25,23,16.2733,2139,18.63584
26,64,1.3146,2139,1.0643884
27,104,60.6356,2139,37.210667
28,34,1.8049,2139,3.7323492
29,98,0.9242,2139,12.690801
0,67,3.9056,2140,2.3974414
1,102,29.2342,2140,5.497448
2,1,7.1585,2140,4.839248
3,119,649.721,2140,674.987
4,77,1.0102,2140,1.6149462
5,26,0.0785,2140,0.0769829
6,86,417.366,2140,354.64926
7,92,26.507345,2140,21.130676
8,89,14.256,2140,24.445814
9,55,41.95629000000001,2140,41.24199
10,138,819.714,2140,806.18524
11,83,4.8713,2140,6.1652417
12,110,19.308,2140,35.055798
13,53,0.0535,2140,0.9169086
14,147,0.0,2140,-0.081619516
15,101,0.0,2140,75.26519
16,134,0.0,2140,7.481692
17,144,0.0,2140,-0.14499393
18,85,72.7823,2140,61.481354
19,88,5.661469999999989,2140,6.7052817
20,19,1.9377,2140,2.0836656
21,145,710.2378499999994,2140,779.71783
22,70,24.3336,2140,31.346754
23,135,0.0813,2140,0.06792639
24,75,16.5676,2140,18.688316
25,98,0.9242,2140,3.3412018
26,65,4.2191,2140,2.3336673
27,33,4.3,2140,5.7537627
28,79,19.0626,2140,25.77282
29,104,60.6356,2140,34.97863
0,146,781.017,2141,807.53766
1,6,4.138,2141,1.7342188
2,15,20.7338,2141,35.33794
3,91,2.2008,2141,3.0063605
4,127,92.2362,2141,95.12523
5,124,44.9176,2141,75.78813
6,118,674.9713000000012,2141,652.0334
7,52,30.8772,2141,32.399414
8,80,48.2795,2141,40.70881
9,112,38.6483,2141,28.90815
10,84,6.2164,2141,16.831173
11,41,3.4419,2141,0.7243469
12,147,0.0,2141,0.033175904
13,22,12.6221,2141,7.127504
14,109,21.0648,2141,6.98158
15,107,592.418,2141,499.72464
16,82,0.8080000000000002,2141,0.88290066
17,57,0.3474,2141,2.4120114
18,75,16.5676,2141,15.682913
19,88,5.661469999999989,2141,0.68857795
20,128,90.0729,2141,90.00644
21,73,14.8822,2141,3.4770274
22,114,116.727,2141,88.8152
23,19,1.9377,2141,2.1742554
24,101,0.0,2141,59.09853
25,87,3.9026,2141,3.3237162
26,42,11.5124,2141,2.652109
27,25,0.036,2141,0.080088854
28,123,22.3438,2141,24.293875
29,108,521.196,2141,500.1543
0,69,9.8188,2142,4.029328
1,102,29.2342,2142,38.278263
2,89,14.256,2142,22.104855
3,134,0.0,2142,0.29979825
4,117,653.749,2142,651.8064
5,61,1.4438,2142,7.8254886
6,77,1.0102,2142,2.0151868
7,92,26.507345,2142,22.495985
8,55,41.95629000000001,2142,33.07901
9,81,60.9434,2142,59.21664
10,63,351.6975,2142,265.40894
11,94,480.486,2142,419.56293
12,30,25.3048,2142,28.844408
13,136,0.1093,2142,-6.6523066
14,74,14.6056,2142,16.778101
15,48,26.3377,2142,23.13321
16,50,1.4889,2142,0.79261184
17,147,0.0,2142,0.20619085
18,82,0.8080000000000002,2142,0.6636897
19,127,92.2362,2142,90.854614
20,78,1.1114,2142,1.1800749
21,56,1.0565,2142,0.53713495
22,119,649.721,2142,675.0637
23,58,49.4681,2142,27.692356
24,113,37.4758,2142,41.664112
25,38,230.307,2142,266.98633
26,34,1.8049,2142,1.1176026
27,28,0.1309,2142,0.08809907
28,68,14.04103499999995,2142,19.889326
29,133,155.102,2142,91.60408
0,64,1.3146,2143,1.3045361
1,98,0.9242,2143,3.2270298
2,138,819.714,2143,841.64404
3,19,1.9377,2143,4.321816
4,63,351.6975,2143,232.102
5,139,0.0,2143,0.25496522
6,102,29.2342,2143,28.04898
7,147,0.0,2143,-0.025446963
8,37,9.669585,2143,16.3767
9,114,116.727,2143,46.050205
10,18,0.4606,2143,3.0342684
11,7,44.5338,2143,35.524406
12,50,1.4889,2143,1.2338537
13,2,4.9898,2143,3.9107506
14,106,64.84307000000018,2143,50.150673
15,22,12.6221,2143,8.256277
16,40,0.8705000000000002,2143,1.460493
17,120,12.7955,2143,12.956001
18,25,0.036,2143,0.09427533
19,103,35.2917,2143,12.668117
20,115,100.569,2143,62.962975
21,36,2.8698,2143,1.9111928
22,56,1.0565,2143,0.75254774
23,24,19.7695,2143,21.58472
24,132,63.9294,2143,38.27981
25,134,0.0,2143,1.5477884
26,81,60.9434,2143,71.64353
27,32,4.744,2143,4.2924423
28,131,65.8824,2143,30.665104
29,78,1.1114,2143,1.721061
0,18,0.4606,2144,1.3166394
1,3,1.143840000000003,2144,2.2585819
2,65,4.2191,2144,4.0621967
3,138,819.714,2144,833.1492
4,107,592.418,2144,500.8184
5,0,2.601039999999997,2144,2.2864122
6,34,1.8049,2144,2.1458151
7,13,0.6751,2144,0.5080999
8,149,749.272,2144,804.8676
9,48,26.3377,2144,20.479136
10,75,16.5676,2144,14.665637
11,8,1.06597,2144,2.974906
12,35,267.5,2144,148.32718
13,114,116.727,2144,59.11224
14,27,0.1986199999999995,2144,0.05488401
15,108,521.196,2144,500.75137
16,40,0.8705000000000002,2144,1.986398
17,67,3.9056,2144,3.5811014
18,9,50.0127,2144,43.290142
19,53,0.0535,2144,1.1077965
20,39,1.46,2144,1.986398
21,105,3.8259,2144,4.207293
22,24,19.7695,2144,23.050753
23,28,0.1309,2144,0.19679156
24,84,6.2164,2144,14.651849
25,109,21.0648,2144,9.708668
26,82,0.8080000000000002,2144,2.5870087
27,2,4.9898,2144,4.463807
28,126,26.5578,2144,32.684673
29,90,21.952,2144,22.167713
0,99,0.2635,2145,-0.35943907
1,132,63.9294,2145,60.268288
2,7,44.5338,2145,36.03703
3,105,3.8259,2145,6.350861
4,27,0.1986199999999995,2145,0.102641866
5,107,592.418,2145,536.5569
6,112,38.6483,2145,32.230583
7,18,0.4606,2145,1.324133
8,72,1.2908,2145,0.5556896
9,53,0.0535,2145,1.0812384
10,54,8.7703,2145,11.567734
11,103,35.2917,2145,14.356405
12,98,0.9242,2145,1.1425661
13,129,91.2264,2145,90.68785
14,88,5.661469999999989,2145,2.925589
15,122,1.7296,2145,2.2452195
16,32,4.744,2145,1.7190346
17,63,351.6975,2145,231.0606
18,135,0.0813,2145,-1.4565675
19,141,806.112,2145,710.47235
20,77,1.0102,2145,1.1206533
21,137,893.539,2145,705.8234
22,140,0.0,2145,-0.15798724
23,45,1.523,2145,3.5475965
24,79,19.0626,2145,20.069477
25,0,2.601039999999997,2145,1.2576174
26,97,499.1056,2145,539.2273
27,147,0.0,2145,-0.2830516
28,76,0.9202,2145,1.1442126
29,106,64.84307000000018,2145,57.97555
0,132,63.9294,2146,62.6054
1,93,19.7051,2146,26.464193
2,84,6.2164,2146,14.342726
3,4,30.2281,2146,30.292252
4,46,21.8598,2146,20.520016
5,147,0.0,2146,0.4363959
6,49,0.5381,2146,1.1064126
7,125,4.1632,2146,20.558296
8,144,0.0,2146,1.2659891
9,105,3.8259,2146,1.813381
10,53,0.0535,2146,0.48764673
11,112,38.6483,2146,31.884312
12,69,9.8188,2146,4.8857994
13,65,4.2191,2146,2.5346818
14,130,23.9332,2146,14.630242
15,106,64.84307000000018,2146,64.212776
16,19,1.9377,2146,7.778374
17,18,0.4606,2146,0.7856136
18,128,90.0729,2146,91.38324
19,72,1.2908,2146,0.7684213
20,29,0.2903,2146,0.13458818
21,43,1.3317,2146,1.3780415
22,59,0.9925,2146,0.43629026
23,17,0.7619,2146,1.1885785
24,121,25.9419,2146,33.869102
25,141,806.112,2146,796.98267
26,44,18.8523,2146,14.719009
27,148,804.869,2146,744.7099
28,23,16.2733,2146,16.167944
29,124,44.9176,2146,53.82724
0,97,499.1056,2147,544.8612
1,114,116.727,2147,60.38883
2,77,1.0102,2147,1.9433272
3,9,50.0127,2147,44.014927
4,88,5.661469999999989,2147,2.4598553
5,100,0.0224,2147,3.6652274
6,147,0.0,2147,-0.3761581
7,108,521.196,2147,590.92053
8,109,21.0648,2147,11.90407
9,133,155.102,2147,93.944664
10,35,267.5,2147,73.33144
11,60,0.265,2147,0.012753824
12,116,651.657800000002,2147,589.98413
13,62,0.9316,2147,1.3553159
14,8,1.06597,2147,2.6711645
15,121,25.9419,2147,26.843378
16,75,16.5676,2147,15.460771
17,73,14.8822,2147,4.033329
18,67,3.9056,2147,2.7556841
19,44,18.8523,2147,14.384214
20,126,26.5578,2147,27.629911
21,21,1.91,2147,2.7305148
22,2,4.9898,2147,4.326887
23,139,0.0,2147,-0.5644342
24,70,24.3336,2147,25.958887
25,13,0.6751,2147,0.6293778
26,69,9.8188,2147,3.6323032
27,136,0.1093,2147,-1.6415516
28,46,21.8598,2147,18.456596
29,132,63.9294,2147,48.753586
0,41,3.4419,2148,0.9563312
1,130,23.9332,2148,14.498101
2,90,21.952,2148,24.548328
3,22,12.6221,2148,7.8418164
4,17,0.7619,2148,0.90491486
5,23,16.2733,2148,16.88084
6,83,4.8713,2148,8.270456
7,20,2.254,2148,1.9150127
8,118,674.9713000000012,2148,651.56744
9,102,29.2342,2148,31.65765
10,51,27.9617,2148,30.127882
11,135,0.0813,2148,-0.16567743
12,120,12.7955,2148,13.601665
13,85,72.7823,2148,60.95933
14,60,0.265,2148,0.3661665
15,80,48.2795,2148,72.51773
16,50,1.4889,2148,0.759565
17,8,1.06597,2148,2.3227606
18,36,2.8698,2148,1.8830627
19,144,0.0,2148,-0.050782718
20,87,3.9026,2148,4.411579
21,71,1.5634,2148,2.6762755
22,95,6.8993,2148,3.7254815
23,77,1.0102,2148,1.4921844
24,73,14.8822,2148,5.123094
25,13,0.6751,2148,0.20175263
26,115,100.569,2148,115.50114
27,42,11.5124,2148,4.28002
28,40,0.8705000000000002,2148,1.4595824
29,29,0.2903,2148,0.16362235
0,31,2.27,2149,2.550942
1,105,3.8259,2149,0.6036053
2,15,20.7338,2149,27.766935
3,47,0.98,2149,1.6384666
4,65,4.2191,2149,2.7646573
5,45,1.523,2149,2.90715
6,51,27.9617,2149,25.565647
7,71,1.5634,2149,3.012647
8,23,16.2733,2149,20.197727
9,13,0.6751,2149,0.18050523
10,128,90.0729,2149,91.79778
11,138,819.714,2149,837.6664
12,5,0.4344,2149,1.4830296
13,11,2.2915,2149,2.3613632
14,119,649.721,2149,675.3427
15,148,804.869,2149,748.64496
16,99,0.2635,2149,0.19674683
17,34,1.8049,2149,0.90865797
18,53,0.0535,2149,1.9249086
19,48,26.3377,2149,25.786463
20,133,155.102,2149,91.38065
21,123,22.3438,2149,30.270838
22,125,4.1632,2149,14.35915
23,6,4.138,2149,1.877006
24,29,0.2903,2149,0.06447709
25,28,0.1309,2149,0.06447709
26,27,0.1986199999999995,2149,0.0639806
27,92,26.507345,2149,34.222202
28,93,19.7051,2149,34.220654
29,16,4.3194,2149,5.056482
0,49,0.5381,2150,0.7287514
1,52,30.8772,2150,45.100986
2,25,0.036,2150,0.11037094
3,66,0.5634,2150,0.8799744
4,22,12.6221,2150,3.6944137
5,144,0.0,2150,-0.10712891
6,69,9.8188,2150,2.3926497
7,44,18.8523,2150,17.710815
8,122,1.7296,2150,3.0195434
9,10,7.8011,2150,4.205793
10,28,0.1309,2150,0.22554201
11,140,0.0,2150,1.3233443
12,100,0.0224,2150,12.727741
13,84,6.2164,2150,17.640049
14,123,22.3438,2150,25.318792
15,118,674.9713000000012,2150,652.6507
16,147,0.0,2150,0.16718778
17,53,0.0535,2150,0.81174886
18,64,1.3146,2150,2.3348489
19,107,592.418,2150,502.70715
20,38,230.307,2150,267.7243
21,70,24.3336,2150,32.346416
22,47,0.98,2150,2.1464176
23,89,14.256,2150,30.356516
24,42,11.5124,2150,4.5507617
25,16,4.3194,2150,3.4560645
26,61,1.4438,2150,12.978013
27,137,893.539,2150,698.1387
28,127,92.2362,2150,94.55158
