,index,q95,rodada,y_pred_brr
0,112,38.6483,0,22.597033532130766
1,58,49.4681,0,66.12967481343156
2,136,0.1093,0,-5.990830906501714
3,31,2.27,0,1.4369237606983347
4,131,65.8824,0,40.30066880678152
5,36,2.8698,0,1.427196599908683
6,108,521.196,0,600.1648304300209
7,132,63.9294,0,48.45012177228811
8,85,72.7823,0,114.36237863328803
9,145,710.2378499999994,0,791.4100216040548
10,37,9.669585,0,10.897114515651722
11,43,1.3317,0,2.887867578773708
12,114,116.727,0,64.77381455407246
13,19,1.9377,0,6.151683721276854
14,106,64.84307000000018,0,35.082712126972396
15,104,60.6356,0,30.29255033028153
16,63,351.6975,0,294.89517008743303
17,82,0.8080000000000002,0,-5.012212360736086
18,69,9.8188,0,6.584517565017634
19,65,4.2191,0,2.2910951915132785
20,124,44.9176,0,60.01176694358073
21,135,0.0813,0,0.34633523362403196
22,86,417.366,0,424.1305386311832
23,54,8.7703,0,11.161148325763918
24,48,26.3377,0,24.55810384487809
25,89,14.256,0,35.72959782210736
26,70,24.3336,0,37.458809594660075
27,32,4.744,0,4.551258956066846
28,41,3.4419,0,3.990503168019359
29,61,1.4438,0,6.122641160087284
0,101,0.0,1,33.091828099348724
1,3,1.143840000000003,1,-0.707921024567014
2,27,0.1986199999999995,1,8.06511055187589
3,55,41.95629000000001,1,46.46455136557729
4,32,4.744,1,1.4218010075555014
5,36,2.8698,1,0.12898059736915002
6,62,0.9316,1,1.2324560296574987
7,87,3.9026,1,8.124002068292967
8,99,0.2635,1,3.5262285507345297
9,140,0.0,1,8.070733257861605
10,39,1.46,1,2.6132655910297444
11,38,230.307,1,192.40291411443047
12,24,19.7695,1,23.612826824439622
13,135,0.0813,1,15.024195639466285
14,111,30.2317,1,25.53131798308236
15,123,22.3438,1,29.71021973919312
16,65,4.2191,1,2.593206522855752
17,41,3.4419,1,2.8543723956840097
18,51,27.9617,1,25.95477251244222
19,94,480.486,1,492.5051663005936
20,67,3.9056,1,2.633377378515533
21,122,1.7296,1,18.317207703959255
22,64,1.3146,1,-1.0676910831014084
23,147,0.0,1,45.6261724856834
24,25,0.036,1,7.41761663252592
25,129,91.2264,1,92.04473525824129
26,126,26.5578,1,35.121241310596325
